100262,262,13.44,"YES","NO ","NO ","011500010"
100263,263,22.00,"NO ","NO ","NO ","052001633"
100264,264,14.08,"NO ","NO ","NO ","051000017"
100265,265,22.00,"YES","NO ","NO ","021300077"
100266,266,14.72,"YES","NO ","NO ","071214579"
100267,267,23.00,"YES","NO ","YES","011900571"
100268,268,15.36,"NO ","NO ","NO ","021000322"
100270,270,12.60,"NO ","NO ","NO ","031202084"
100272,272,23.75,"YES","NO ","NO ","123103716"
100274,274,24.84,"NO ","NO ","NO ","073000176"
100276,276,25.91,"YES","NO ","NO ","081904808"
100278,278,54.40,"NO ","NO ","NO ","211672531"
100279,279,86.00,"NO ","NO ","NO ","101000035"
100280,280,55.04,"NO ","NO ","NO ","011400495"
100281,281,92.00,"NO ","NO ","NO ","124000737 "
100282,282,58.88,"NO ","NO ","NO ","081904808"
100283,283,92.00,"YES","NO ","NO ","011900571"
100284,284,63.36,"YES","NO ","NO ","021200339"
100285,285,100.00,"NO ","NO ","NO ","041001039"
100286,286,64.00,"YES","NO ","NO ","064000020"
100287,287,106.00,"YES","NO ","NO ","051000017"
100288,288,68.48,"NO ","NO ","NO ","123103716"
100290,290,39.24,"NO ","NO ","NO ","041001039"
100292,292,39.96,"NO ","NO ","NO ","113000023"
100294,294,47.87,"YES","NO ","NO ","101100045"
100296,296,92.80,"YES","NO ","NO ","124101555"
100297,297,145.00,"NO ","YES","NO ","071103619"
100298,298,96.64,"YES","NO ","NO ","051000017"
100299,299,174.00,"NO ","NO ","NO ","026009593"
100300,300,113.28,"YES","NO ","NO ","031202084"
100301,301,179.00,"NO ","NO ","NO ","101000035"
100302,302,114.56,"NO ","YES","NO ","011200365"
100304,304,68.75,"NO ","NO ","NO ","041001039"
100306,306,141.44,"NO ","NO ","NO ","124000737 "
100307,307,230.00,"NO ","NO ","NO ","107000327"
100308,308,147.20,"NO ","NO ","NO ","125200879"
100310,310,92.16,"YES","NO ","NO ","101100045"
100312,312,97.56,"YES","NO ","NO ","073000176"
100313,313,272.00,"NO ","NO ","NO ","307070267"
100314,314,175.36,"NO ","NO ","NO ","082000073"
100315,315,277.00,"NO ","NO ","NO ","011200365"
100316,316,137.88,"YES","NO ","NO ","021200339"
100318,318,145.44,"YES","NO ","NO ","051000017"
100320,320,146.88,"YES","NO ","NO ","121000358"
100322,322,150.84,"NO ","YES","NO ","011400495"
100323,323,427.00,"YES","NO ","NO ","052001633"
100324,324,277.12,"YES","NO ","NO ","323070380"
100325,325,479.00,"NO ","NO ","NO ","081000032"
100326,326,306.56,"NO ","NO ","NO ","011900571"
100327,327,488.00,"NO ","NO ","NO ","082000073"
100328,328,320.00,"NO ","NO ","NO ","124101555"
100330,330,182.51,"NO ","NO ","NO ","053904483"
100332,332,335.36,"YES","NO ","NO ","081000032"
100333,333,533.00,"NO ","NO ","NO ","081904808"
100334,334,352.00,"NO ","NO ","NO ","081000032"
100335,335,564.00,"NO ","YES","NO ","011500010"
100336,336,371.20,"NO ","NO ","NO ","081000032"
100337,337,610.00,"YES","NO ","NO ","011900571"
100338,338,403.20,"NO ","NO ","NO ","053000196"
100339,339,631.00,"NO ","NO ","NO ","082000073"
100340,340,409.60,"YES","NO ","NO ","211672531"
100342,342,294.47,"NO ","NO ","NO ","073000176"
100344,344,390.24,"NO ","NO ","NO ","125000574"
100346,346,401.76,"YES","NO ","NO ","011500010"
100348,348,769.92,"NO ","NO ","NO ","111000025"
100349,349,1213.00,"YES","NO ","NO ","124101555"
100350,350,812.80,"YES","NO ","NO ","021300077"
100352,352,552.60,"NO ","NO ","NO ","123002011"
100354,354,566.28,"NO ","NO ","NO ","307070267"
100356,356,646.92,"NO ","NO ","NO ","111000025"
100358,358,2913.92,"NO ","NO ","NO ","082000073"
100359,359,4796.00,"NO ","NO ","NO ","063000047"
100360,360,3148.80,"YES","NO ","NO ","011900571"
100362,362,1863.36,"YES","NO ","NO ","063100277"
100364,364,9545.03,"NO ","NO ","NO ","011000138"
100366,366,25696.07,"YES","NO ","NO ","051000017"
100368,368,0.00,"NO ","NO ","NO ","071000505"
100370,370,0.00,"NO ","YES","NO ","021300077"
100372,372,0.00,"NO ","YES","NO ","081000032"
100374,374,9.36,"YES","NO ","NO ","011400495"
100376,376,10.79,"NO ","NO ","NO ","031202084"
100378,378,21.96,"YES","NO ","NO ","054001204"
100380,380,23.04,"NO ","NO ","NO ","051000017"
100382,382,23.40,"YES","NO ","NO ","101100045"
100384,384,59.52,"YES","NO ","NO ","011000138"
100385,385,94.00,"NO ","NO ","NO ","031202084"
100386,386,64.00,"NO ","NO ","NO ","122400724"
100388,388,59.40,"NO ","NO ","NO ","071103619"
100390,390,151.68,"NO ","NO ","NO ","031202084"
100391,391,240.00,"NO ","NO ","NO ","064000020"
100392,392,165.76,"NO ","NO ","NO ","123103716"
100393,393,280.00,"NO ","NO ","NO ","011400495"
100394,394,234.88,"YES","NO ","NO ","041001039"
100395,395,381.00,"NO ","NO ","NO ","021300077"
100396,396,256.00,"YES","NO ","NO ","021300077"
100397,397,423.00,"NO ","NO ","NO ","125000574"
100398,398,166.32,"NO ","NO ","NO ","081000032"
100400,400,231.48,"NO ","NO ","NO ","063100277"
100401,401,994.00,"NO ","YES","NO ","323070380"
100402,402,646.40,"NO ","NO ","NO ","101100045"
100403,403,1215.00,"NO ","NO ","NO ","122400724"
100404,404,819.20,"NO ","NO ","NO ","011000138"
100406,406,541.43,"NO ","NO ","NO ","124101555"
100408,408,2692.08,"YES","NO ","NO ","041001039"
100410,410,0.00,"NO ","NO ","NO ","103000017"
100411,411,267.00,"YES","NO ","NO ","051000017"
100412,412,187.52,"NO ","YES","NO ","211672531"
100413,413,310.00,"NO ","NO ","NO ","101100045"
100414,414,286.08,"YES","NO ","NO ","122101706"
100415,415,467.00,"NO ","NO ","NO ","125000574"
100416,416,254.88,"NO ","YES","NO ","111000025"
100418,418,561.24,"NO ","NO ","NO ","063000047"
100420,420,603.36,"NO ","NO ","NO ","053000196"
100422,422,768.95,"YES","NO ","NO ","125000024"
100423,423,2609.00,"NO ","NO ","NO ","011500010"
100424,424,1726.72,"NO ","NO ","NO ","011500010"
100425,425,4915.00,"YES","NO ","NO ","063100277"
100426,426,2147.40,"YES","NO ","NO ","071000505"
100428,428,28303.20,"NO ","YES","NO ","211672531"
100430,430,12.60,"NO ","NO ","NO ","082000073"
100432,432,14.04,"NO ","NO ","NO ","021300077"
100434,434,17.28,"NO ","YES","NO ","211672531"
100436,436,560.00,"YES","NO ","NO ","123103716"
100437,437,902.00,"NO ","NO ","NO ","053904483"
100438,438,581.76,"YES","NO ","NO ","064000020"
100439,439,1000.00,"NO ","NO ","NO ","103000017"
100440,440,443.88,"YES","NO ","NO ","122400724"
100442,442,487.44,"NO ","NO ","NO ","122400724"
100444,444,3792.60,"YES","NO ","NO ","107000327"
100446,446,-3549.24,"NO ","NO ","NO ","011000138"
100447,447,0.00,"YES","NO ","NO ","064000020"
100448,448,0.00,"NO ","YES","NO ","101000035"
100449,449,0.00,"NO ","YES","NO ","026009593"
100450,450,21.76,"NO ","NO ","NO ","081000032"
100452,452,102.24,"YES","NO ","NO ","101100045"
100454,454,107.64,"YES","NO ","NO ","124101555"
100456,456,178.20,"NO ","YES","NO ","011000138"
100458,458,456.96,"YES","NO ","NO ","211672531"
100459,459,-14474.00,"YES","NO ","NO ","053904483"
100460,460,210.23,"NO ","NO ","NO ","122400724"
100462,462,1206.00,"NO ","NO ","NO ","052001633"
100463,463,286.00,"NO ","NO ","NO ","123002011"
100464,464,-19884.16,"NO ","NO ","NO ","323070380"
100465,465,1120.00,"NO ","NO ","NO ","051000017"
100466,466,1994.88,"NO ","NO ","NO ","021200339"
100467,467,0.00,"NO ","NO ","NO ","121000358"
100468,468,4488.32,"NO ","NO ","NO ","052001633"
100469,469,6976.00,"NO ","NO ","NO ","031202084"
100470,470,1054.08,"YES","NO ","NO ","011200365"
100471,471,2249.00,"NO ","NO ","NO ","071103619"
100472,472,7701.12,"YES","NO ","NO ","122400724"
100473,473,12178.00,"NO ","NO ","NO ","307070267"
100474,474,-167.76,"NO ","NO ","NO ","011200608"
100476,476,0.00,"NO ","NO ","NO ","122101706"
100478,478,37.08,"YES","NO ","NO ","125000574"
100480,480,66.96,"NO ","NO ","NO ","011200365"
100481,481,1102.00,"NO ","NO ","NO ","113000023"
100482,482,775.68,"NO ","NO ","NO ","041001039"
100483,483,1419.00,"YES","NO ","NO ","053000196"
100484,484,1089.28,"NO ","NO ","NO ","031202084"
100485,485,-1538.00,"YES","NO ","NO ","123103716"
100486,486,-21.12,"NO ","NO ","NO ","011200608"
100487,487,0.00,"NO ","NO ","NO ","026009593"
100488,488,0.00,"YES","NO ","NO ","011900571"
100490,490,4.32,"NO ","YES","NO ","122101706"
100491,491,15.00,"NO ","NO ","NO ","071103619"
100492,492,12.16,"NO ","YES","NO ","124000737 "
100494,494,36.36,"NO ","NO ","NO ","053904483"
100496,496,73.80,"YES","NO ","NO ","054001204"
100497,497,777.00,"YES","NO ","NO ","111000025"
100498,498,618.88,"NO ","YES","NO ","071000505"
100499,499,1031.00,"YES","NO ","NO ","113000023"
100500,500,461.52,"YES","NO ","NO ","011900571"
100502,502,619.19,"NO ","NO ","NO ","052001633"
100504,504,-21.96,"NO ","NO ","NO ","211672531"
100506,506,7.56,"NO ","YES","NO ","124101555"
100507,507,71.00,"NO ","NO ","NO ","073000176"
100508,508,55.04,"NO ","NO ","NO ","071214579"
100509,509,135.00,"NO ","NO ","NO ","113000023"
100510,510,126.08,"YES","NO ","NO ","011900571"
100512,512,1129.68,"NO ","YES","NO ","121000358"
100514,514,1065.96,"YES","NO ","NO ","121000358"
100515,515,4550.00,"NO ","NO ","NO ","021300077"
100516,516,6613.12,"YES","NO ","NO ","054001204"
100517,517,2670.00,"NO ","NO ","NO ","101100045"
100518,518,-1008.64,"NO ","NO ","NO ","122101706"
100519,519,0.00,"NO ","YES","YES","101000035"
100520,520,0.00,"YES","YES","NO ","101000035"
100521,521,9.00,"NO ","NO ","NO ","073000176"
100522,522,65.28,"NO ","YES","NO ","071214579"
100523,523,375.00,"NO ","YES","NO ","082000073"
100524,524,271.36,"YES","NO ","NO ","073000176"
100525,525,646.00,"YES","NO ","NO ","081904808"
100526,526,280.80,"YES","YES","NO ","101100045"
100528,528,649.80,"NO ","YES","NO ","124101555"
100530,530,920.16,"NO ","YES","NO ","211672531"
100532,532,2544.12,"YES","YES","NO ","061000052"
100534,534,18.56,"YES","NO ","NO ","051000017"
100535,535,68.00,"NO ","NO ","NO ","125000574"
100536,536,164.48,"NO ","NO ","NO ","081000032"
100537,537,418.00,"YES","NO ","NO ","211672531"
100538,538,241.20,"NO ","YES","NO ","082000073"
100540,540,-241.20,"NO ","NO ","NO ","054001204"
100541,541,1210.00,"NO ","NO ","NO ","103000017"
100542,542,371.84,"YES","NO ","NO ","323070380"
100543,543,1830.00,"NO ","NO ","NO ","123002011"
100544,544,7740.16,"YES","NO ","NO ","061000052"
100545,545,286.00,"NO ","NO ","NO ","064000020"
100546,546,2702.08,"NO ","NO ","NO ","081000032"
100547,547,4813.00,"NO ","NO ","NO ","011200608"
100548,548,8455.68,"YES","NO ","NO ","111000025"
100549,549,13840.00,"NO ","NO ","NO ","021000322"
100550,550,11015.68,"YES","NO ","NO ","307070267"
100552,552,2281.68,"NO ","NO ","NO ","123103716"
100554,554,61113.96,"NO ","NO ","NO ","031202084"
100555,555,0.00,"NO ","YES","YES","011200608"
100556,556,9.60,"NO ","NO ","NO ","053904483"
100557,557,-5945.00,"NO ","NO ","NO ","307070267"
100558,558,-32913.72,"NO ","NO ","NO ","063000047"
100560,560,2937.96,"YES","NO ","NO ","021300077"
100561,561,-4405.00,"YES","NO ","NO ","011500010"
100562,562,6.40,"YES","NO ","NO ","082000073"
100563,563,504.00,"NO ","NO ","NO ","052001633"
100564,564,6060.80,"YES","NO ","NO ","021200339"
100565,565,487.00,"YES","YES","YES","021300077"
100566,566,0.00,"YES","NO ","NO ","123103716"
100568,568,205.20,"NO ","YES","NO ","071000505"
100570,570,652.16,"NO ","NO ","NO ","101100045"
100571,571,1527.00,"NO ","YES","NO ","111000025"
100572,572,1942.40,"YES","NO ","NO ","063000047"
100573,573,2800.00,"YES","NO ","NO ","307070267"
100574,574,1889.92,"YES","NO ","NO ","124101555"
100575,575,-117.00,"YES","NO ","NO ","211672531"
100576,576,45.44,"YES","NO ","YES","063000047"
100577,577,5016.00,"NO ","NO ","NO ","111000025"
100578,578,23.68,"NO ","NO ","NO ","061000052"
100579,579,192.00,"NO ","NO ","NO ","103000017"
100580,580,6122.24,"YES","NO ","NO ","061000052"
100581,581,12074.00,"YES","NO ","NO ","031202084"
100582,582,17393.92,"YES","NO ","YES","011200365"
100584,584,62.64,"NO ","NO ","NO ","121000358"
100586,586,3402.72,"YES","NO ","NO ","073000176"
100588,588,5715.36,"NO ","NO ","NO ","071103619"
100590,590,-102.96,"YES","NO ","NO ","124000737 "
100592,592,16527.36,"NO ","NO ","NO ","123103716"
100593,593,-576.00,"NO ","NO ","NO ","071000505"
100594,594,0.00,"NO ","YES","NO ","071000505"
100596,596,1166.76,"NO ","NO ","YES","011500010"
100598,598,662.04,"NO ","NO ","NO ","122400724"
100600,600,4088.16,"YES","NO ","NO ","011000138"
100601,601,3481.00,"NO ","YES","NO ","081000032"
100602,602,1850.24,"NO ","NO ","NO ","053904483"
100603,603,3301.00,"NO ","YES","NO ","103000017"
100604,604,2797.44,"YES","YES","NO ","031202084"
100606,606,4578.48,"YES","YES","NO ","123103716"
100608,608,17864.32,"NO ","YES","NO ","111000025"
100609,609,394.00,"NO ","NO ","NO ","053000196"
100610,610,552.32,"NO ","NO ","NO ","125000024"
100611,611,16611.00,"YES","NO ","NO ","041001039"
100612,612,17701.76,"YES","NO ","NO ","123103716"
100613,613,33801.00,"NO ","NO ","NO ","053000196"
100614,614,21.12,"NO ","YES","YES","111000025"
100616,616,6143.04,"NO ","NO ","NO ","063100277"
100618,618,1200.24,"NO ","NO ","NO ","011400495"
100620,620,1211.04,"NO ","NO ","NO ","026009593"
100622,622,458.24,"NO ","NO ","NO ","122400724"
100623,623,3373.00,"NO ","YES","NO ","122101706"
100624,624,276.48,"YES","NO ","NO ","031202084"
100626,626,513.00,"YES","NO ","NO ","031202084"
100628,628,73.08,"NO ","NO ","NO ","081904808"
100630,630,38.87,"YES","NO ","NO ","121000358"
100632,632,52.55,"YES","NO ","NO ","125000024"
100634,634,3213.72,"NO ","YES","NO ","307070267"
100636,636,6266.16,"YES","NO ","NO ","021000322"
100637,637,81.00,"YES","NO ","NO ","125000574"
100638,638,1038.08,"NO ","NO ","NO ","064000020"
100639,639,1635.00,"NO ","YES","NO ","113000023"
100640,640,1228.68,"YES","NO ","NO ","123103716"
100642,642,2710.79,"NO ","NO ","NO ","101100045"
100644,644,0.00,"NO ","YES","NO ","051000017"
100646,646,59.76,"NO ","YES","YES","041001039"
100647,647,1734.00,"YES","NO ","NO ","323070380"
100648,648,2405.12,"YES","YES","YES","026009593"
100649,649,1849.00,"YES","NO ","NO ","107000327"
100650,650,216.32,"YES","YES","YES","103000017"
100652,652,2966.04,"YES","NO ","NO ","071214579"
100654,654,1434.96,"NO ","NO ","NO ","081000032"
100656,656,196.92,"NO ","NO ","NO ","063000047"
100658,658,982.07,"NO ","YES","NO ","011500010"
100659,659,4980.00,"NO ","YES","NO ","122101706"
100660,660,-534.40,"NO ","NO ","NO ","123103716"
100661,661,976.00,"YES","NO ","NO ","051000017"
100662,662,4903.04,"YES","NO ","NO ","041001039"
100664,664,2357.27,"YES","NO ","NO ","021000322"
100666,666,2012.76,"YES","YES","NO ","031202084"
100667,667,0.00,"NO ","YES","YES","021300077"
100668,668,373.76,"YES","NO ","NO ","107000327"
100669,669,1025.00,"YES","NO ","NO ","011500010"
100670,670,327.68,"NO ","YES","YES","054001204"
100671,671,5914.00,"NO ","YES","NO ","081000032"
100672,672,17120.64,"YES","NO ","NO ","071000505"
100673,673,123.00,"NO ","YES","NO ","011000138"
100674,674,3363.84,"YES","YES","NO ","051000017"
100675,675,15023.00,"YES","NO ","NO ","064000020"
100676,676,92.16,"NO ","YES","NO ","123103716"
100678,678,14676.48,"NO ","NO ","NO ","051000017"
100680,680,1776.96,"NO ","NO ","NO ","051000017"
100682,682,0.00,"NO ","YES","NO ","061000052"
100683,683,363.00,"YES","NO ","NO ","071214579"
100684,684,0.00,"YES","NO ","NO ","041001039"
100685,685,2483.00,"NO ","NO ","NO ","011000138"
100686,686,2926.08,"YES","NO ","NO ","071000505"
100688,688,1260.36,"NO ","NO ","NO ","211672531"
100689,689,9146.00,"NO ","NO ","NO ","041001039"
100690,690,14550.40,"NO ","NO ","NO ","021300077"
100691,691,1070.00,"YES","NO ","NO ","071000505"
100692,692,6263.04,"YES","NO ","NO ","122101706"
100694,694,1087.20,"NO ","NO ","NO ","124000737 "
100696,696,7493.75,"NO ","NO ","NO ","101100045"
100698,698,34650.72,"YES","NO ","NO ","011200365"
100700,700,13731.11,"NO ","NO ","NO ","123002011"
100702,702,-260.28,"YES","NO ","NO ","124000737 "
100704,704,492.84,"YES","NO ","NO ","071000505"
